TIME;SENDER_ID;COUNTER;REQUEST_ID;RESULT;REQUEST_UUID;DESTINATION;PERIOD_TIMESCALE;PERIOD_VALUE;LIFETIME_TIME_SCALE;LIFETIME_VALUE;ACTION;SENSOR_ACTUATOR_TYPE;DATA_TYPE;SYNTHETIC_DATA;THRESHOLD_NUMBER;SENSOR_IF_THRESHOLD;THRESHOLD_TYPE;THRESHOLD_VALUE;SENSOR_TYPE_MORE_THRESHOLD;
Wed Jul 31 16:32:08 CEST 2013;39;13;3;426;d2840962-3668-411a-91ef-7072b4069b1f;39;1;1;1;60;0;LIGHT;0;1;0;0;
Wed Jul 31 16:32:11 CEST 2013;101;7;1;36;c8faea51-1419-4cfc-8390-e05c61e1ab4c;101;0;60;1;60;0;ELECTRICITY;0;1;0;0;
Wed Jul 31 16:32:54 CEST 2013;39;14;2;28;61f0b5c5-2baf-44b6-bf5d-d001de661057;39;1;1;1;60;0;TEMPERATURE;0;1;0;0;
Wed Jul 31 16:32:56 CEST 2013;39;15;4;997;38b218cc-5c6d-484b-82e5-531a6a6e77f1;39;1;1;1;60;0;HUMIDITY;0;1;0;0;
Wed Jul 31 16:33:09 CEST 2013;39;16;3;396;d2840962-3668-411a-91ef-7072b4069b1f;39;1;1;1;60;0;LIGHT;0;1;0;0;
Wed Jul 31 16:33:11 CEST 2013;101;8;1;37;c8faea51-1419-4cfc-8390-e05c61e1ab4c;101;0;60;1;60;0;ELECTRICITY;0;1;0;0;
Wed Jul 31 16:33:54 CEST 2013;39;17;2;28;61f0b5c5-2baf-44b6-bf5d-d001de661057;39;1;1;1;60;0;TEMPERATURE;0;1;0;0;
Wed Jul 31 16:33:56 CEST 2013;39;18;4;996;38b218cc-5c6d-484b-82e5-531a6a6e77f1;39;1;1;1;60;0;HUMIDITY;0;1;0;0;
Wed Jul 31 16:34:08 CEST 2013;39;19;3;401;d2840962-3668-411a-91ef-7072b4069b1f;39;1;1;1;60;0;LIGHT;0;1;0;0;
Wed Jul 31 16:34:11 CEST 2013;101;9;1;35;c8faea51-1419-4cfc-8390-e05c61e1ab4c;101;0;60;1;60;0;ELECTRICITY;0;1;0;0;
Wed Jul 31 16:34:54 CEST 2013;39;20;2;28;61f0b5c5-2baf-44b6-bf5d-d001de661057;39;1;1;1;60;0;TEMPERATURE;0;1;0;0;
Wed Jul 31 16:34:56 CEST 2013;39;21;4;995;38b218cc-5c6d-484b-82e5-531a6a6e77f1;39;1;1;1;60;0;HUMIDITY;0;1;0;0;
Wed Jul 31 16:35:08 CEST 2013;39;22;3;384;d2840962-3668-411a-91ef-7072b4069b1f;39;1;1;1;60;0;LIGHT;0;1;0;0;
Wed Jul 31 16:35:11 CEST 2013;101;10;1;35;c8faea51-1419-4cfc-8390-e05c61e1ab4c;101;0;60;1;60;0;ELECTRICITY;0;1;0;0;
Wed Jul 31 16:35:54 CEST 2013;39;23;2;28;61f0b5c5-2baf-44b6-bf5d-d001de661057;39;1;1;1;60;0;TEMPERATURE;0;1;0;0;
Wed Jul 31 16:35:56 CEST 2013;39;24;4;999;38b218cc-5c6d-484b-82e5-531a6a6e77f1;39;1;1;1;60;0;HUMIDITY;0;1;0;0;
Wed Jul 31 16:36:08 CEST 2013;39;25;3;371;d2840962-3668-411a-91ef-7072b4069b1f;39;1;1;1;60;0;LIGHT;0;1;0;0;
Wed Jul 31 16:36:11 CEST 2013;101;11;1;34;c8faea51-1419-4cfc-8390-e05c61e1ab4c;101;0;60;1;60;0;ELECTRICITY;0;1;0;0;
Wed Jul 31 16:36:54 CEST 2013;39;26;2;28;61f0b5c5-2baf-44b6-bf5d-d001de661057;39;1;1;1;60;0;TEMPERATURE;0;1;0;0;
Wed Jul 31 16:36:56 CEST 2013;39;27;4;995;38b218cc-5c6d-484b-82e5-531a6a6e77f1;39;1;1;1;60;0;HUMIDITY;0;1;0;0;
Wed Jul 31 16:37:08 CEST 2013;39;28;3;363;d2840962-3668-411a-91ef-7072b4069b1f;39;1;1;1;60;0;LIGHT;0;1;0;0;
Wed Jul 31 16:37:11 CEST 2013;101;12;1;36;c8faea51-1419-4cfc-8390-e05c61e1ab4c;101;0;60;1;60;0;ELECTRICITY;0;1;0;0;
Wed Jul 31 16:37:54 CEST 2013;39;29;2;28;61f0b5c5-2baf-44b6-bf5d-d001de661057;39;1;1;1;60;0;TEMPERATURE;0;1;0;0;
Wed Jul 31 16:37:56 CEST 2013;39;30;4;993;38b218cc-5c6d-484b-82e5-531a6a6e77f1;39;1;1;1;60;0;HUMIDITY;0;1;0;0;
Wed Jul 31 16:38:08 CEST 2013;39;31;3;362;d2840962-3668-411a-91ef-7072b4069b1f;39;1;1;1;60;0;LIGHT;0;1;0;0;
Wed Jul 31 16:38:11 CEST 2013;101;13;1;37;c8faea51-1419-4cfc-8390-e05c61e1ab4c;101;0;60;1;60;0;ELECTRICITY;0;1;0;0;
Wed Jul 31 16:38:54 CEST 2013;39;32;2;28;61f0b5c5-2baf-44b6-bf5d-d001de661057;39;1;1;1;60;0;TEMPERATURE;0;1;0;0;
Wed Jul 31 16:38:56 CEST 2013;39;33;4;992;38b218cc-5c6d-484b-82e5-531a6a6e77f1;39;1;1;1;60;0;HUMIDITY;0;1;0;0;
Wed Jul 31 16:39:08 CEST 2013;39;34;3;372;d2840962-3668-411a-91ef-7072b4069b1f;39;1;1;1;60;0;LIGHT;0;1;0;0;
Wed Jul 31 16:39:11 CEST 2013;101;14;1;37;c8faea51-1419-4cfc-8390-e05c61e1ab4c;101;0;60;1;60;0;ELECTRICITY;0;1;0;0;
Wed Jul 31 16:39:54 CEST 2013;39;35;2;28;61f0b5c5-2baf-44b6-bf5d-d001de661057;39;1;1;1;60;0;TEMPERATURE;0;1;0;0;
Wed Jul 31 16:39:56 CEST 2013;39;36;4;993;38b218cc-5c6d-484b-82e5-531a6a6e77f1;39;1;1;1;60;0;HUMIDITY;0;1;0;0;
Wed Jul 31 16:40:08 CEST 2013;39;37;3;392;d2840962-3668-411a-91ef-7072b4069b1f;39;1;1;1;60;0;LIGHT;0;1;0;0;
Wed Jul 31 16:40:11 CEST 2013;101;15;1;35;c8faea51-1419-4cfc-8390-e05c61e1ab4c;101;0;60;1;60;0;ELECTRICITY;0;1;0;0;
Wed Jul 31 16:40:54 CEST 2013;39;38;2;28;61f0b5c5-2baf-44b6-bf5d-d001de661057;39;1;1;1;60;0;TEMPERATURE;0;1;0;0;
Wed Jul 31 16:40:56 CEST 2013;39;39;4;992;38b218cc-5c6d-484b-82e5-531a6a6e77f1;39;1;1;1;60;0;HUMIDITY;0;1;0;0;
Wed Jul 31 16:41:08 CEST 2013;39;40;3;788;d2840962-3668-411a-91ef-7072b4069b1f;39;1;1;1;60;0;LIGHT;0;1;0;0;
Wed Jul 31 16:41:11 CEST 2013;101;16;1;37;c8faea51-1419-4cfc-8390-e05c61e1ab4c;101;0;60;1;60;0;ELECTRICITY;0;1;0;0;
Wed Jul 31 16:41:54 CEST 2013;39;41;2;28;61f0b5c5-2baf-44b6-bf5d-d001de661057;39;1;1;1;60;0;TEMPERATURE;0;1;0;0;
Wed Jul 31 16:41:56 CEST 2013;39;42;4;986;38b218cc-5c6d-484b-82e5-531a6a6e77f1;39;1;1;1;60;0;HUMIDITY;0;1;0;0;
Wed Jul 31 16:42:08 CEST 2013;39;43;3;790;d2840962-3668-411a-91ef-7072b4069b1f;39;1;1;1;60;0;LIGHT;0;1;0;0;
Wed Jul 31 16:42:11 CEST 2013;101;17;1;34;c8faea51-1419-4cfc-8390-e05c61e1ab4c;101;0;60;1;60;0;ELECTRICITY;0;1;0;0;
Wed Jul 31 16:42:54 CEST 2013;39;44;2;28;61f0b5c5-2baf-44b6-bf5d-d001de661057;39;1;1;1;60;0;TEMPERATURE;0;1;0;0;
Wed Jul 31 16:42:56 CEST 2013;39;45;4;981;38b218cc-5c6d-484b-82e5-531a6a6e77f1;39;1;1;1;60;0;HUMIDITY;0;1;0;0;
Wed Jul 31 16:43:08 CEST 2013;39;46;3;620;d2840962-3668-411a-91ef-7072b4069b1f;39;1;1;1;60;0;LIGHT;0;1;0;0;
Wed Jul 31 16:43:11 CEST 2013;101;18;1;34;c8faea51-1419-4cfc-8390-e05c61e1ab4c;101;0;60;1;60;0;ELECTRICITY;0;1;0;0;
Wed Jul 31 16:43:54 CEST 2013;39;47;2;28;61f0b5c5-2baf-44b6-bf5d-d001de661057;39;1;1;1;60;0;TEMPERATURE;0;1;0;0;
Wed Jul 31 16:43:56 CEST 2013;39;48;4;987;38b218cc-5c6d-484b-82e5-531a6a6e77f1;39;1;1;1;60;0;HUMIDITY;0;1;0;0;
Wed Jul 31 16:44:08 CEST 2013;39;49;3;645;d2840962-3668-411a-91ef-7072b4069b1f;39;1;1;1;60;0;LIGHT;0;1;0;0;
Wed Jul 31 16:44:11 CEST 2013;101;19;1;34;c8faea51-1419-4cfc-8390-e05c61e1ab4c;101;0;60;1;60;0;ELECTRICITY;0;1;0;0;
Wed Jul 31 16:44:54 CEST 2013;39;50;2;28;61f0b5c5-2baf-44b6-bf5d-d001de661057;39;1;1;1;60;0;TEMPERATURE;0;1;0;0;
Wed Jul 31 16:44:56 CEST 2013;39;51;4;986;38b218cc-5c6d-484b-82e5-531a6a6e77f1;39;1;1;1;60;0;HUMIDITY;0;1;0;0;
Wed Jul 31 16:45:08 CEST 2013;39;52;3;719;d2840962-3668-411a-91ef-7072b4069b1f;39;1;1;1;60;0;LIGHT;0;1;0;0;
Wed Jul 31 16:45:11 CEST 2013;101;20;1;34;c8faea51-1419-4cfc-8390-e05c61e1ab4c;101;0;60;1;60;0;ELECTRICITY;0;1;0;0;
Wed Jul 31 16:45:54 CEST 2013;39;53;2;28;61f0b5c5-2baf-44b6-bf5d-d001de661057;39;1;1;1;60;0;TEMPERATURE;0;1;0;0;
Wed Jul 31 16:45:56 CEST 2013;39;54;4;988;38b218cc-5c6d-484b-82e5-531a6a6e77f1;39;1;1;1;60;0;HUMIDITY;0;1;0;0;
Wed Jul 31 16:46:08 CEST 2013;39;55;3;765;d2840962-3668-411a-91ef-7072b4069b1f;39;1;1;1;60;0;LIGHT;0;1;0;0;
Wed Jul 31 16:46:11 CEST 2013;101;21;1;34;c8faea51-1419-4cfc-8390-e05c61e1ab4c;101;0;60;1;60;0;ELECTRICITY;0;1;0;0;
Wed Jul 31 16:46:54 CEST 2013;39;56;2;28;61f0b5c5-2baf-44b6-bf5d-d001de661057;39;1;1;1;60;0;TEMPERATURE;0;1;0;0;
Wed Jul 31 16:46:56 CEST 2013;39;57;4;989;38b218cc-5c6d-484b-82e5-531a6a6e77f1;39;1;1;1;60;0;HUMIDITY;0;1;0;0;
Wed Jul 31 16:47:08 CEST 2013;39;58;3;769;d2840962-3668-411a-91ef-7072b4069b1f;39;1;1;1;60;0;LIGHT;0;1;0;0;
Wed Jul 31 16:47:11 CEST 2013;101;22;1;35;c8faea51-1419-4cfc-8390-e05c61e1ab4c;101;0;60;1;60;0;ELECTRICITY;0;1;0;0;
Wed Jul 31 16:47:54 CEST 2013;39;59;2;28;61f0b5c5-2baf-44b6-bf5d-d001de661057;39;1;1;1;60;0;TEMPERATURE;0;1;0;0;
Wed Jul 31 16:47:56 CEST 2013;39;60;4;983;38b218cc-5c6d-484b-82e5-531a6a6e77f1;39;1;1;1;60;0;HUMIDITY;0;1;0;0;
Wed Jul 31 16:48:08 CEST 2013;39;61;3;789;d2840962-3668-411a-91ef-7072b4069b1f;39;1;1;1;60;0;LIGHT;0;1;0;0;
Wed Jul 31 16:48:11 CEST 2013;101;23;1;35;c8faea51-1419-4cfc-8390-e05c61e1ab4c;101;0;60;1;60;0;ELECTRICITY;0;1;0;0;
Wed Jul 31 16:48:54 CEST 2013;39;62;2;29;61f0b5c5-2baf-44b6-bf5d-d001de661057;39;1;1;1;60;0;TEMPERATURE;0;1;0;0;
Wed Jul 31 16:48:56 CEST 2013;39;63;4;977;38b218cc-5c6d-484b-82e5-531a6a6e77f1;39;1;1;1;60;0;HUMIDITY;0;1;0;0;
Wed Jul 31 16:49:08 CEST 2013;39;64;3;790;d2840962-3668-411a-91ef-7072b4069b1f;39;1;1;1;60;0;LIGHT;0;1;0;0;
Wed Jul 31 16:49:11 CEST 2013;101;24;1;34;c8faea51-1419-4cfc-8390-e05c61e1ab4c;101;0;60;1;60;0;ELECTRICITY;0;1;0;0;
Wed Jul 31 16:49:54 CEST 2013;39;65;2;29;61f0b5c5-2baf-44b6-bf5d-d001de661057;39;1;1;1;60;0;TEMPERATURE;0;1;0;0;
Wed Jul 31 16:49:56 CEST 2013;39;66;4;976;38b218cc-5c6d-484b-82e5-531a6a6e77f1;39;1;1;1;60;0;HUMIDITY;0;1;0;0;
Wed Jul 31 16:50:08 CEST 2013;39;67;3;767;d2840962-3668-411a-91ef-7072b4069b1f;39;1;1;1;60;0;LIGHT;0;1;0;0;
Wed Jul 31 16:50:11 CEST 2013;101;25;1;34;c8faea51-1419-4cfc-8390-e05c61e1ab4c;101;0;60;1;60;0;ELECTRICITY;0;1;0;0;
Wed Jul 31 16:50:54 CEST 2013;39;68;2;29;61f0b5c5-2baf-44b6-bf5d-d001de661057;39;1;1;1;60;0;TEMPERATURE;0;1;0;0;
Wed Jul 31 16:50:56 CEST 2013;39;69;4;977;38b218cc-5c6d-484b-82e5-531a6a6e77f1;39;1;1;1;60;0;HUMIDITY;0;1;0;0;
Wed Jul 31 16:51:08 CEST 2013;39;70;3;639;d2840962-3668-411a-91ef-7072b4069b1f;39;1;1;1;60;0;LIGHT;0;1;0;0;
Wed Jul 31 16:51:11 CEST 2013;101;26;1;34;c8faea51-1419-4cfc-8390-e05c61e1ab4c;101;0;60;1;60;0;ELECTRICITY;0;1;0;0;
Wed Jul 31 16:51:54 CEST 2013;39;71;2;29;61f0b5c5-2baf-44b6-bf5d-d001de661057;39;1;1;1;60;0;TEMPERATURE;0;1;0;0;
Wed Jul 31 16:51:56 CEST 2013;39;72;4;978;38b218cc-5c6d-484b-82e5-531a6a6e77f1;39;1;1;1;60;0;HUMIDITY;0;1;0;0;
Wed Jul 31 16:52:08 CEST 2013;39;73;3;459;d2840962-3668-411a-91ef-7072b4069b1f;39;1;1;1;60;0;LIGHT;0;1;0;0;
Wed Jul 31 16:52:11 CEST 2013;101;27;1;33;c8faea51-1419-4cfc-8390-e05c61e1ab4c;101;0;60;1;60;0;ELECTRICITY;0;1;0;0;
Wed Jul 31 16:52:54 CEST 2013;39;74;2;29;61f0b5c5-2baf-44b6-bf5d-d001de661057;39;1;1;1;60;0;TEMPERATURE;0;1;0;0;
Wed Jul 31 16:52:56 CEST 2013;39;75;4;976;38b218cc-5c6d-484b-82e5-531a6a6e77f1;39;1;1;1;60;0;HUMIDITY;0;1;0;0;
Wed Jul 31 16:53:08 CEST 2013;39;76;3;623;d2840962-3668-411a-91ef-7072b4069b1f;39;1;1;1;60;0;LIGHT;0;1;0;0;
Wed Jul 31 16:53:11 CEST 2013;101;28;1;34;c8faea51-1419-4cfc-8390-e05c61e1ab4c;101;0;60;1;60;0;ELECTRICITY;0;1;0;0;
Wed Jul 31 16:53:54 CEST 2013;39;77;2;29;61f0b5c5-2baf-44b6-bf5d-d001de661057;39;1;1;1;60;0;TEMPERATURE;0;1;0;0;
Wed Jul 31 16:53:56 CEST 2013;39;78;4;976;38b218cc-5c6d-484b-82e5-531a6a6e77f1;39;1;1;1;60;0;HUMIDITY;0;1;0;0;
Wed Jul 31 16:54:08 CEST 2013;39;79;3;783;d2840962-3668-411a-91ef-7072b4069b1f;39;1;1;1;60;0;LIGHT;0;1;0;0;
Wed Jul 31 16:54:11 CEST 2013;101;29;1;33;c8faea51-1419-4cfc-8390-e05c61e1ab4c;101;0;60;1;60;0;ELECTRICITY;0;1;0;0;
Wed Jul 31 16:54:54 CEST 2013;39;80;2;29;61f0b5c5-2baf-44b6-bf5d-d001de661057;39;1;1;1;60;0;TEMPERATURE;0;1;0;0;
Wed Jul 31 16:54:56 CEST 2013;39;81;4;977;38b218cc-5c6d-484b-82e5-531a6a6e77f1;39;1;1;1;60;0;HUMIDITY;0;1;0;0;
Wed Jul 31 16:55:08 CEST 2013;39;82;3;779;d2840962-3668-411a-91ef-7072b4069b1f;39;1;1;1;60;0;LIGHT;0;1;0;0;
Wed Jul 31 16:55:11 CEST 2013;101;30;1;30;c8faea51-1419-4cfc-8390-e05c61e1ab4c;101;0;60;1;60;0;ELECTRICITY;0;1;0;0;
Wed Jul 31 16:55:54 CEST 2013;39;83;2;29;61f0b5c5-2baf-44b6-bf5d-d001de661057;39;1;1;1;60;0;TEMPERATURE;0;1;0;0;
Wed Jul 31 16:55:56 CEST 2013;39;84;4;977;38b218cc-5c6d-484b-82e5-531a6a6e77f1;39;1;1;1;60;0;HUMIDITY;0;1;0;0;
Wed Jul 31 16:56:08 CEST 2013;39;85;3;779;d2840962-3668-411a-91ef-7072b4069b1f;39;1;1;1;60;0;LIGHT;0;1;0;0;
Wed Jul 31 16:56:11 CEST 2013;101;31;1;33;c8faea51-1419-4cfc-8390-e05c61e1ab4c;101;0;60;1;60;0;ELECTRICITY;0;1;0;0;
Wed Jul 31 16:56:54 CEST 2013;39;86;2;29;61f0b5c5-2baf-44b6-bf5d-d001de661057;39;1;1;1;60;0;TEMPERATURE;0;1;0;0;
Wed Jul 31 16:56:56 CEST 2013;39;87;4;977;38b218cc-5c6d-484b-82e5-531a6a6e77f1;39;1;1;1;60;0;HUMIDITY;0;1;0;0;
Wed Jul 31 16:57:08 CEST 2013;39;88;3;759;d2840962-3668-411a-91ef-7072b4069b1f;39;1;1;1;60;0;LIGHT;0;1;0;0;
Wed Jul 31 16:57:11 CEST 2013;101;32;1;30;c8faea51-1419-4cfc-8390-e05c61e1ab4c;101;0;60;1;60;0;ELECTRICITY;0;1;0;0;
Wed Jul 31 16:57:54 CEST 2013;39;89;2;29;61f0b5c5-2baf-44b6-bf5d-d001de661057;39;1;1;1;60;0;TEMPERATURE;0;1;0;0;
Wed Jul 31 16:57:56 CEST 2013;39;90;4;978;38b218cc-5c6d-484b-82e5-531a6a6e77f1;39;1;1;1;60;0;HUMIDITY;0;1;0;0;
Wed Jul 31 16:58:08 CEST 2013;39;91;3;663;d2840962-3668-411a-91ef-7072b4069b1f;39;1;1;1;60;0;LIGHT;0;1;0;0;
Wed Jul 31 16:58:11 CEST 2013;101;33;1;31;c8faea51-1419-4cfc-8390-e05c61e1ab4c;101;0;60;1;60;0;ELECTRICITY;0;1;0;0;
Wed Jul 31 16:58:54 CEST 2013;39;92;2;28;61f0b5c5-2baf-44b6-bf5d-d001de661057;39;1;1;1;60;0;TEMPERATURE;0;1;0;0;
Wed Jul 31 16:58:56 CEST 2013;39;93;4;979;38b218cc-5c6d-484b-82e5-531a6a6e77f1;39;1;1;1;60;0;HUMIDITY;0;1;0;0;
Wed Jul 31 16:59:08 CEST 2013;39;94;3;429;d2840962-3668-411a-91ef-7072b4069b1f;39;1;1;1;60;0;LIGHT;0;1;0;0;
Wed Jul 31 16:59:11 CEST 2013;101;34;1;34;c8faea51-1419-4cfc-8390-e05c61e1ab4c;101;0;60;1;60;0;ELECTRICITY;0;1;0;0;
Wed Jul 31 16:59:54 CEST 2013;39;95;2;28;61f0b5c5-2baf-44b6-bf5d-d001de661057;39;1;1;1;60;0;TEMPERATURE;0;1;0;0;
Wed Jul 31 16:59:56 CEST 2013;39;96;4;980;38b218cc-5c6d-484b-82e5-531a6a6e77f1;39;1;1;1;60;0;HUMIDITY;0;1;0;0;
Wed Jul 31 17:00:08 CEST 2013;39;97;3;407;d2840962-3668-411a-91ef-7072b4069b1f;39;1;1;1;60;0;LIGHT;0;1;0;0;
Wed Jul 31 17:00:11 CEST 2013;101;35;1;30;c8faea51-1419-4cfc-8390-e05c61e1ab4c;101;0;60;1;60;0;ELECTRICITY;0;1;0;0;
Wed Jul 31 17:00:54 CEST 2013;39;98;2;28;61f0b5c5-2baf-44b6-bf5d-d001de661057;39;1;1;1;60;0;TEMPERATURE;0;1;0;0;
Wed Jul 31 17:00:56 CEST 2013;39;99;4;979;38b218cc-5c6d-484b-82e5-531a6a6e77f1;39;1;1;1;60;0;HUMIDITY;0;1;0;0;
Wed Jul 31 17:01:08 CEST 2013;39;100;3;386;d2840962-3668-411a-91ef-7072b4069b1f;39;1;1;1;60;0;LIGHT;0;1;0;0;
Wed Jul 31 17:01:11 CEST 2013;101;36;1;31;c8faea51-1419-4cfc-8390-e05c61e1ab4c;101;0;60;1;60;0;ELECTRICITY;0;1;0;0;
Wed Jul 31 17:01:54 CEST 2013;39;101;2;28;61f0b5c5-2baf-44b6-bf5d-d001de661057;39;1;1;1;60;0;TEMPERATURE;0;1;0;0;
Wed Jul 31 17:01:56 CEST 2013;39;102;4;980;38b218cc-5c6d-484b-82e5-531a6a6e77f1;39;1;1;1;60;0;HUMIDITY;0;1;0;0;
Wed Jul 31 17:02:08 CEST 2013;39;103;3;381;d2840962-3668-411a-91ef-7072b4069b1f;39;1;1;1;60;0;LIGHT;0;1;0;0;
Wed Jul 31 17:02:11 CEST 2013;101;37;1;30;c8faea51-1419-4cfc-8390-e05c61e1ab4c;101;0;60;1;60;0;ELECTRICITY;0;1;0;0;
Wed Jul 31 17:02:54 CEST 2013;39;104;2;28;61f0b5c5-2baf-44b6-bf5d-d001de661057;39;1;1;1;60;0;TEMPERATURE;0;1;0;0;
Wed Jul 31 17:02:56 CEST 2013;39;105;4;982;38b218cc-5c6d-484b-82e5-531a6a6e77f1;39;1;1;1;60;0;HUMIDITY;0;1;0;0;
Wed Jul 31 17:03:08 CEST 2013;39;106;3;483;d2840962-3668-411a-91ef-7072b4069b1f;39;1;1;1;60;0;LIGHT;0;1;0;0;
Wed Jul 31 17:03:11 CEST 2013;101;38;1;32;c8faea51-1419-4cfc-8390-e05c61e1ab4c;101;0;60;1;60;0;ELECTRICITY;0;1;0;0;
Wed Jul 31 17:03:54 CEST 2013;39;107;2;28;61f0b5c5-2baf-44b6-bf5d-d001de661057;39;1;1;1;60;0;TEMPERATURE;0;1;0;0;
Wed Jul 31 17:03:56 CEST 2013;39;108;4;978;38b218cc-5c6d-484b-82e5-531a6a6e77f1;39;1;1;1;60;0;HUMIDITY;0;1;0;0;
Wed Jul 31 17:04:08 CEST 2013;39;109;3;756;d2840962-3668-411a-91ef-7072b4069b1f;39;1;1;1;60;0;LIGHT;0;1;0;0;
Wed Jul 31 17:04:11 CEST 2013;101;39;1;31;c8faea51-1419-4cfc-8390-e05c61e1ab4c;101;0;60;1;60;0;ELECTRICITY;0;1;0;0;
Wed Jul 31 17:04:54 CEST 2013;39;110;2;28;61f0b5c5-2baf-44b6-bf5d-d001de661057;39;1;1;1;60;0;TEMPERATURE;0;1;0;0;
Wed Jul 31 17:04:56 CEST 2013;39;111;4;980;38b218cc-5c6d-484b-82e5-531a6a6e77f1;39;1;1;1;60;0;HUMIDITY;0;1;0;0;
Wed Jul 31 17:05:08 CEST 2013;39;112;3;532;d2840962-3668-411a-91ef-7072b4069b1f;39;1;1;1;60;0;LIGHT;0;1;0;0;
Wed Jul 31 17:05:11 CEST 2013;101;40;1;30;c8faea51-1419-4cfc-8390-e05c61e1ab4c;101;0;60;1;60;0;ELECTRICITY;0;1;0;0;
Wed Jul 31 17:05:54 CEST 2013;39;113;2;28;61f0b5c5-2baf-44b6-bf5d-d001de661057;39;1;1;1;60;0;TEMPERATURE;0;1;0;0;
Wed Jul 31 17:05:56 CEST 2013;39;114;4;986;38b218cc-5c6d-484b-82e5-531a6a6e77f1;39;1;1;1;60;0;HUMIDITY;0;1;0;0;
Wed Jul 31 17:06:08 CEST 2013;39;115;3;477;d2840962-3668-411a-91ef-7072b4069b1f;39;1;1;1;60;0;LIGHT;0;1;0;0;
